Districts & Neigbourhoods,Type of region,Regioncode,Total population,Man,Woman,Population| Age group |0 tot 15 year,Population| Age group |15 tot 25 year,Population| Age group |25 tot 45 year,Population| Age group |45 tot 65 year,Population| Age group |65+ year,Births,Deaths,Total households,Single-person households,Households without children,Households with children,Average household size,Care|Young people receiving youth care,Healthcare|Wmo clients,ZIPcode,Year,children_0_15,youth_15_25,families_children,elderly_65_plus,single_households_ind,youth_care_users,wmo_users,youth_care_rate,wmo_rate,children_0_15_growth,youth_15_25_growth,elderly_65_plus_growth,families_children_growth,single_households_ind_growth
Riekerpolder,Neighbourhood,BU03638800,135.0,65.0,70.0,5.0,15.0,100.0,5.0,0.0,5.0,0.0,90.0,55.0,25.0,10.0,1.5,0.0,0.0,1066.0,2021,5.0,15.0,10.0,0.0,55.0,0.0,0.0,0.0,0.0,-0.5,2.0,,1.0,0.375
Riekerpolder,Neighbourhood,BU03638800,670.0,350.0,320.0,40.0,90.0,495.0,45.0,5.0,10.0,0.0,440.0,260.0,150.0,30.0,1.5,0.0,0.0,1066.0,2022,40.0,90.0,30.0,5.0,260.0,0.0,0.0,0.0,0.0,7.0,5.0,inf,2.0,3.7272727272727275
Riekerpolder,Neighbourhood,BU0363FQ09,705.0,365.0,340.0,40.0,65.0,550.0,40.0,5.0,10.0,0.0,470.0,275.0,150.0,40.0,1.5,0.0,0.0,1066.0,2023,40.0,65.0,40.0,5.0,275.0,0.0,0.0,0.0,0.0,0.0,-0.2777777777777778,0.0,0.33333333333333326,0.05769230769230771
Riekerpolder,Neighbourhood,BU0363FQ09,695.0,365.0,325.0,45.0,50.0,540.0,50.0,10.0,15.0,0.0,450.0,260.0,150.0,45.0,1.5,0.0,0.0,1066.0,2024,45.0,50.0,45.0,10.0,260.0,0.0,0.0,0.0,0.0,0.125,-0.23076923076923073,1.0,0.125,-0.054545454545454564
Riekerpolder,Neighbourhood,BU03638800,135.0,65.0,70.0,5.0,15.0,100.0,5.0,0.0,5.0,0.0,90.0,55.0,25.0,10.0,1.5,0.0,0.0,1066.0,2025,5.0,15.0,10.0,0.0,55.0,0.0,0.0,0.0,0.0,-0.8888888888888888,-0.7,-1.0,-0.7777777777777778,-0.7884615384615384
Rieteiland Oost,Neighbourhood,BU03635100,345.0,160.0,180.0,130.0,30.0,55.0,120.0,5.0,0.0,0.0,95.0,10.0,10.0,75.0,3.6,20.0,0.0,1087.0,2020,130.0,30.0,75.0,5.0,10.0,20.0,0.0,57.971014492753625,0.0,,,,,
Rieteiland Oost,Neighbourhood,BU03635100,345.0,165.0,175.0,120.0,45.0,50.0,125.0,5.0,0.0,0.0,100.0,5.0,10.0,75.0,3.5,25.0,0.0,1087.0,2021,120.0,45.0,75.0,5.0,5.0,25.0,0.0,72.46376811594203,0.0,-0.07692307692307687,0.5,0.0,0.0,-0.5
Rieteiland Oost,Neighbourhood,BU03635100,335.0,160.0,175.0,110.0,45.0,40.0,135.0,5.0,0.0,0.0,90.0,5.0,15.0,75.0,3.6,20.0,0.0,1087.0,2022,110.0,45.0,75.0,5.0,5.0,20.0,0.0,59.701492537313435,0.0,-0.08333333333333337,0.0,0.0,0.0,0.0
Rieteiland Oost,Neighbourhood,BU03635100,345.0,165.0,175.0,120.0,45.0,50.0,125.0,5.0,0.0,0.0,100.0,5.0,10.0,75.0,3.5,25.0,0.0,1087.0,2025,120.0,45.0,75.0,5.0,5.0,25.0,0.0,72.46376811594203,0.0,0.09090909090909083,0.0,0.0,0.0,0.0
Rieteiland-Oost,Neighbourhood,BU0363ML03,330.0,150.0,170.0,95.0,55.0,35.0,140.0,0.0,0.0,0.0,95.0,5.0,15.0,70.0,3.5,15.0,0.0,1087.0,2023,95.0,55.0,70.0,0.0,5.0,15.0,0.0,45.45454545454545,0.0,,,,,
Rieteiland-Oost,Neighbourhood,BU0363ML03,315.0,145.0,170.0,85.0,60.0,25.0,140.0,5.0,5.0,0.0,90.0,5.0,15.0,70.0,3.5,10.0,0.0,1087.0,2024,85.0,60.0,70.0,5.0,5.0,10.0,0.0,31.746031746031743,0.0,-0.10526315789473684,0.09090909090909083,inf,0.0,0.0
Rieteilanden-West,Neighbourhood,BU0363MJ03,2750.0,1390.0,1355.0,510.0,530.0,515.0,1005.0,185.0,20.0,10.0,990.0,200.0,220.0,575.0,2.8,115.0,45.0,1087.0,2023,510.0,530.0,575.0,185.0,200.0,115.0,45.0,41.81818181818182,16.363636363636363,,,,,
Rieteilanden-West,Neighbourhood,BU0363MJ03,2665.0,1350.0,1310.0,460.0,500.0,505.0,1000.0,200.0,15.0,10.0,1010.0,225.0,235.0,545.0,2.6,100.0,55.0,1087.0,2024,460.0,500.0,545.0,200.0,225.0,100.0,55.0,37.523452157598506,20.637898686679172,-0.0980392156862745,-0.05660377358490565,0.08108108108108114,-0.05217391304347829,0.125
Rietlanden,Neighbourhood,BU03633301,2520.0,1255.0,1265.0,345.0,260.0,910.0,750.0,260.0,25.0,5.0,1295.0,565.0,370.0,360.0,1.9,45.0,135.0,1019.0,2020,345.0,260.0,360.0,260.0,565.0,45.0,135.0,17.857142857142858,53.57142857142857,,,,,
Rietlanden,Neighbourhood,BU03633301,2410.0,1210.0,1205.0,310.0,230.0,865.0,730.0,270.0,40.0,10.0,1250.0,525.0,390.0,335.0,1.9,45.0,140.0,1019.0,2021,310.0,230.0,335.0,270.0,525.0,45.0,140.0,18.672199170124482,58.09128630705394,-0.10144927536231885,-0.11538461538461542,0.03846153846153855,-0.06944444444444442,-0.07079646017699115
Rietlanden,Neighbourhood,BU03633301,2430.0,1225.0,1200.0,295.0,250.0,875.0,715.0,290.0,35.0,10.0,1265.0,545.0,390.0,330.0,1.9,50.0,140.0,1019.0,2022,295.0,250.0,330.0,290.0,545.0,50.0,140.0,20.5761316872428,57.61316872427984,-0.048387096774193505,0.08695652173913038,0.07407407407407418,-0.014925373134328401,0.03809523809523818
Rietlanden,Neighbourhood,BU0363MA04,2425.0,1220.0,1200.0,285.0,240.0,880.0,705.0,305.0,20.0,10.0,1265.0,545.0,390.0,330.0,1.9,50.0,145.0,1019.0,2023,285.0,240.0,330.0,305.0,545.0,50.0,145.0,20.61855670103093,59.79381443298969,-0.03389830508474578,-0.040000000000000036,0.051724137931034475,0.0,0.0
Rietlanden,Neighbourhood,BU0363MA04,2450.0,1240.0,1210.0,275.0,245.0,905.0,710.0,315.0,20.0,15.0,1295.0,570.0,410.0,320.0,1.9,50.0,145.0,1019.0,2024,275.0,245.0,320.0,315.0,570.0,50.0,145.0,20.408163265306122,59.183673469387756,-0.03508771929824561,0.02083333333333326,0.032786885245901676,-0.030303030303030276,0.04587155963302747
Rietlanden,Neighbourhood,BU03633301,2410.0,1210.0,1205.0,310.0,230.0,865.0,730.0,270.0,40.0,10.0,1250.0,525.0,390.0,335.0,1.9,45.0,140.0,1019.0,2025,310.0,230.0,335.0,270.0,525.0,45.0,140.0,18.672199170124482,58.09128630705394,0.1272727272727272,-0.061224489795918324,-0.1428571428571429,0.046875,-0.07894736842105265
Rijnbuurt,District,WK036354,9160.0,4300.0,4860.0,960.0,950.0,3835.0,2095.0,1325.0,125.0,45.0,5720.0,3385.0,1330.0,1005.0,1.6,145.0,775.0,0.0,2020,960.0,950.0,1005.0,1325.0,3385.0,145.0,775.0,15.829694323144103,84.60698689956332,,,,,
Rijnbuurt,District,WK036354,9080.0,4275.0,4810.0,935.0,980.0,3765.0,2065.0,1340.0,110.0,40.0,5650.0,3310.0,1370.0,970.0,1.6,140.0,705.0,0.0,2021,935.0,980.0,970.0,1340.0,3310.0,140.0,705.0,15.418502202643172,77.6431718061674,-0.02604166666666663,0.03157894736842115,0.01132075471698113,-0.03482587064676612,-0.02215657311669128
Rijnbuurt,District,WK036354,9130.0,4275.0,4845.0,920.0,1005.0,3810.0,2030.0,1365.0,100.0,70.0,5675.0,3305.0,1430.0,950.0,1.6,140.0,710.0,0.0,2022,920.0,1005.0,950.0,1365.0,3305.0,140.0,710.0,15.33406352683461,77.76560788608981,-0.016042780748663055,0.025510204081632626,0.018656716417910557,-0.020618556701030966,-0.0015105740181269312
Rijnbuurt,District,WK0363KM,8985.0,4200.0,4785.0,865.0,1010.0,3790.0,1970.0,1355.0,105.0,60.0,5645.0,3340.0,1395.0,905.0,1.6,150.0,700.0,0.0,2023,865.0,1010.0,905.0,1355.0,3340.0,150.0,700.0,16.69449081803005,77.90762381747356,-0.05978260869565222,0.004975124378109541,-0.0073260073260073,-0.047368421052631615,0.010590015128593144
Rijnbuurt,District,WK0363KM,8950.0,4225.0,4725.0,835.0,1045.0,3820.0,1915.0,1340.0,85.0,65.0,5600.0,3275.0,1425.0,900.0,1.6,145.0,675.0,0.0,2024,835.0,1045.0,900.0,1340.0,3275.0,145.0,675.0,16.201117318435756,75.41899441340783,-0.034682080924855474,0.034653465346534684,-0.011070110701106972,-0.0055248618784530246,-0.019461077844311392
Rijnbuurt,District,WK036354,9080.0,4275.0,4810.0,935.0,980.0,3765.0,2065.0,1340.0,110.0,40.0,5650.0,3310.0,1370.0,970.0,1.6,140.0,705.0,0.0,2025,935.0,980.0,970.0,1340.0,3310.0,140.0,705.0,15.418502202643172,77.6431718061674,0.11976047904191622,-0.062200956937799035,0.0,0.07777777777777772,0.010687022900763399
Rijnbuurt Midden,Neighbourhood,BU03635402,2205.0,1000.0,1205.0,215.0,235.0,1045.0,435.0,275.0,30.0,10.0,1345.0,730.0,400.0,215.0,1.6,20.0,130.0,1079.0,2020,215.0,235.0,215.0,275.0,730.0,20.0,130.0,9.070294784580499,58.956916099773245,,,,,
Rijnbuurt Midden,Neighbourhood,BU03635402,2195.0,1010.0,1185.0,225.0,220.0,1035.0,435.0,275.0,30.0,10.0,1325.0,710.0,400.0,215.0,1.7,20.0,125.0,1079.0,2021,225.0,220.0,215.0,275.0,710.0,20.0,125.0,9.111617312072893,56.947608200455576,0.04651162790697683,-0.06382978723404253,0.0,0.0,-0.0273972602739726
Rijnbuurt Midden,Neighbourhood,BU03635402,2190.0,1005.0,1185.0,230.0,235.0,1025.0,415.0,290.0,25.0,10.0,1335.0,730.0,395.0,205.0,1.6,25.0,120.0,1079.0,2022,230.0,235.0,205.0,290.0,730.0,25.0,120.0,11.415525114155251,54.794520547945204,0.022222222222222143,0.06818181818181812,0.05454545454545445,-0.046511627906976716,0.028169014084507005
Rijnbuurt Midden,Neighbourhood,BU03635402,2195.0,1010.0,1185.0,225.0,220.0,1035.0,435.0,275.0,30.0,10.0,1325.0,710.0,400.0,215.0,1.7,20.0,125.0,1079.0,2025,225.0,220.0,215.0,275.0,710.0,20.0,125.0,9.111617312072893,56.947608200455576,-0.021739130434782594,-0.06382978723404253,-0.051724137931034475,0.04878048780487809,-0.0273972602739726
Rijnbuurt Oost,Neighbourhood,BU03635401,2700.0,1285.0,1415.0,280.0,310.0,1210.0,565.0,335.0,55.0,5.0,1660.0,950.0,415.0,295.0,1.6,40.0,160.0,1079.0,2020,280.0,310.0,295.0,335.0,950.0,40.0,160.0,14.814814814814815,59.25925925925926,,,,,
Rijnbuurt Oost,Neighbourhood,BU03635401,2685.0,1260.0,1425.0,275.0,345.0,1170.0,560.0,335.0,40.0,5.0,1645.0,930.0,425.0,290.0,1.6,35.0,145.0,1079.0,2021,275.0,345.0,290.0,335.0,930.0,35.0,145.0,13.03538175046555,54.00372439478585,-0.017857142857142905,0.11290322580645151,0.0,-0.016949152542372836,-0.021052631578947323
Rijnbuurt Oost,Neighbourhood,BU03635401,2730.0,1260.0,1460.0,265.0,365.0,1205.0,565.0,330.0,30.0,25.0,1635.0,875.0,480.0,280.0,1.7,35.0,145.0,1079.0,2022,265.0,365.0,280.0,330.0,875.0,35.0,145.0,12.82051282051282,53.11355311355311,-0.036363636363636376,0.05797101449275366,-0.014925373134328401,-0.03448275862068961,-0.05913978494623651
Rijnbuurt Oost,Neighbourhood,BU03635401,2685.0,1260.0,1425.0,275.0,345.0,1170.0,560.0,335.0,40.0,5.0,1645.0,930.0,425.0,290.0,1.6,35.0,145.0,1079.0,2025,275.0,345.0,290.0,335.0,930.0,35.0,145.0,13.03538175046555,54.00372439478585,0.037735849056603765,-0.0547945205479452,0.015151515151515138,0.03571428571428581,0.06285714285714294
Rijnbuurt West,Neighbourhood,BU03635403,1725.0,820.0,905.0,205.0,145.0,525.0,495.0,355.0,15.0,20.0,1110.0,730.0,160.0,215.0,1.6,50.0,265.0,1079.0,2020,205.0,145.0,215.0,355.0,730.0,50.0,265.0,28.985507246376812,153.62318840579712,,,,,
Rijnbuurt West,Neighbourhood,BU03635403,1675.0,810.0,865.0,190.0,140.0,500.0,485.0,350.0,15.0,15.0,1075.0,715.0,155.0,205.0,1.6,45.0,235.0,1079.0,2021,190.0,140.0,205.0,350.0,715.0,45.0,235.0,26.865671641791046,140.2985074626866,-0.07317073170731703,-0.03448275862068961,-0.014084507042253502,-0.046511627906976716,-0.020547945205479423
Rijnbuurt West,Neighbourhood,BU03635403,1665.0,815.0,850.0,190.0,140.0,500.0,475.0,360.0,10.0,20.0,1065.0,700.0,160.0,210.0,1.6,50.0,240.0,1079.0,2022,190.0,140.0,210.0,360.0,700.0,50.0,240.0,30.03003003003003,144.14414414414415,0.0,0.0,0.02857142857142847,0.024390243902439046,-0.020979020979020935
Rijnbuurt West,Neighbourhood,BU03635403,1675.0,810.0,865.0,190.0,140.0,500.0,485.0,350.0,15.0,15.0,1075.0,715.0,155.0,205.0,1.6,45.0,235.0,1079.0,2025,190.0,140.0,205.0,350.0,715.0,45.0,235.0,26.865671641791046,140.2985074626866,0.0,0.0,-0.02777777777777779,-0.023809523809523836,0.021428571428571352
Rijnbuurt-Midden,Neighbourhood,BU0363KM03,2190.0,1015.0,1170.0,225.0,225.0,1060.0,395.0,285.0,30.0,10.0,1305.0,680.0,420.0,215.0,1.7,30.0,120.0,1079.0,2023,225.0,225.0,215.0,285.0,680.0,30.0,120.0,13.698630136986301,54.794520547945204,,,,,
Rijnbuurt-Midden,Neighbourhood,BU0363KM03,2220.0,1010.0,1210.0,235.0,240.0,1065.0,395.0,290.0,25.0,15.0,1330.0,705.0,400.0,225.0,1.7,25.0,110.0,1079.0,2024,235.0,240.0,225.0,290.0,705.0,25.0,110.0,11.26126126126126,49.54954954954955,0.04444444444444451,0.06666666666666665,0.01754385964912286,0.04651162790697683,0.03676470588235303
Rijnbuurt-Oost,Neighbourhood,BU0363KM04,2685.0,1225.0,1455.0,245.0,370.0,1200.0,540.0,320.0,45.0,20.0,1645.0,910.0,475.0,255.0,1.6,35.0,140.0,1079.0,2023,245.0,370.0,255.0,320.0,910.0,35.0,140.0,13.03538175046555,52.1415270018622,,,,,
Rijnbuurt-Oost,Neighbourhood,BU0363KM04,2695.0,1260.0,1430.0,230.0,375.0,1250.0,525.0,320.0,30.0,15.0,1660.0,915.0,485.0,250.0,1.6,30.0,140.0,1079.0,2024,230.0,375.0,250.0,320.0,915.0,30.0,140.0,11.131725417439704,51.948051948051955,-0.061224489795918324,0.013513513513513598,0.0,-0.019607843137254943,0.005494505494505475
Rijnbuurt-West,Neighbourhood,BU0363KM02,1660.0,805.0,860.0,195.0,140.0,495.0,470.0,365.0,15.0,15.0,1065.0,715.0,150.0,205.0,1.6,60.0,240.0,1079.0,2023,195.0,140.0,205.0,365.0,715.0,60.0,240.0,36.144578313253014,144.57831325301206,,,,,
Rijnbuurt-West,Neighbourhood,BU0363KM02,1645.0,800.0,845.0,200.0,135.0,485.0,460.0,375.0,10.0,25.0,1065.0,715.0,145.0,200.0,1.5,55.0,230.0,1079.0,2024,200.0,135.0,200.0,375.0,715.0,55.0,230.0,33.43465045592705,139.8176291793313,0.02564102564102555,-0.0357142857142857,0.027397260273972712,-0.024390243902439046,0.0
Robert Scottbuurt Oost,Neighbourhood,BU03633803,1790.0,850.0,935.0,210.0,215.0,880.0,345.0,140.0,25.0,10.0,1005.0,525.0,270.0,205.0,1.8,30.0,90.0,1056.0,2020,210.0,215.0,205.0,140.0,525.0,30.0,90.0,16.75977653631285,50.27932960893855,,,,,
Robert Scottbuurt Oost,Neighbourhood,BU03633803,1755.0,840.0,915.0,195.0,220.0,850.0,345.0,145.0,20.0,5.0,990.0,515.0,275.0,195.0,1.8,30.0,90.0,1056.0,2021,195.0,220.0,195.0,145.0,515.0,30.0,90.0,17.094017094017097,51.28205128205128,-0.0714285714285714,0.023255813953488413,0.03571428571428581,-0.04878048780487809,-0.01904761904761909
Robert Scottbuurt Oost,Neighbourhood,BU03633803,1780.0,850.0,930.0,190.0,230.0,850.0,350.0,155.0,15.0,5.0,990.0,480.0,305.0,195.0,1.8,30.0,85.0,1056.0,2022,190.0,230.0,195.0,155.0,480.0,30.0,85.0,16.853932584269664,47.752808988764045,-0.02564102564102566,0.045454545454545414,0.06896551724137923,0.0,-0.06796116504854366
Robert Scottbuurt Oost,Neighbourhood,BU03633803,1755.0,840.0,915.0,195.0,220.0,850.0,345.0,145.0,20.0,5.0,990.0,515.0,275.0,195.0,1.8,30.0,90.0,1056.0,2025,195.0,220.0,195.0,145.0,515.0,30.0,90.0,17.094017094017097,51.28205128205128,0.026315789473684292,-0.04347826086956519,-0.06451612903225812,0.0,0.07291666666666674
Robert Scottbuurt West,Neighbourhood,BU03633900,2075.0,985.0,1090.0,185.0,310.0,990.0,335.0,255.0,10.0,30.0,1365.0,1005.0,175.0,185.0,1.5,35.0,225.0,1055.0,2020,185.0,310.0,185.0,255.0,1005.0,35.0,225.0,16.867469879518072,108.43373493975903,,,,,
Robert Scottbuurt West,Neighbourhood,BU03633900,2015.0,970.0,1040.0,185.0,285.0,950.0,335.0,255.0,10.0,30.0,1300.0,940.0,180.0,180.0,1.5,30.0,210.0,1055.0,2021,185.0,285.0,180.0,255.0,940.0,30.0,210.0,14.88833746898263,104.21836228287842,0.0,-0.08064516129032262,0.0,-0.027027027027026973,-0.06467661691542292
Robert Scottbuurt West,Neighbourhood,BU03633900,1985.0,945.0,1040.0,155.0,315.0,940.0,320.0,260.0,10.0,20.0,1350.0,970.0,205.0,165.0,1.5,25.0,220.0,1055.0,2022,155.0,315.0,165.0,260.0,970.0,25.0,220.0,12.594458438287154,110.83123425692695,-0.16216216216216217,0.10526315789473695,0.019607843137254832,-0.08333333333333337,0.03191489361702127
Robert Scottbuurt West,Neighbourhood,BU03633900,2015.0,970.0,1040.0,185.0,285.0,950.0,335.0,255.0,10.0,30.0,1300.0,940.0,180.0,180.0,1.5,30.0,210.0,1055.0,2025,185.0,285.0,180.0,255.0,940.0,30.0,210.0,14.88833746898263,104.21836228287842,0.19354838709677424,-0.09523809523809523,-0.019230769230769273,0.09090909090909083,-0.030927835051546393
Robert Scottbuurt-Oost,Neighbourhood,BU0363EF01,1750.0,815.0,930.0,170.0,235.0,825.0,360.0,165.0,20.0,5.0,995.0,495.0,310.0,190.0,1.8,35.0,90.0,1056.0,2023,170.0,235.0,190.0,165.0,495.0,35.0,90.0,20.0,51.42857142857143,,,,,
Robert Scottbuurt-Oost,Neighbourhood,BU0363EF01,1740.0,810.0,925.0,160.0,230.0,825.0,355.0,170.0,20.0,5.0,985.0,485.0,320.0,185.0,1.8,25.0,85.0,1056.0,2024,160.0,230.0,185.0,170.0,485.0,25.0,85.0,14.367816091954023,48.850574712643684,-0.05882352941176472,-0.021276595744680882,0.030303030303030276,-0.02631578947368418,-0.02020202020202022
Robert Scottbuurt-West,Neighbourhood,BU0363ED04,2000.0,980.0,1020.0,160.0,315.0,925.0,330.0,270.0,15.0,15.0,1365.0,990.0,200.0,170.0,1.5,30.0,220.0,1055.0,2023,160.0,315.0,170.0,270.0,990.0,30.0,220.0,15.0,110.0,,,,,
Robert Scottbuurt-West,Neighbourhood,BU0363ED04,2165.0,1030.0,1135.0,210.0,345.0,1000.0,335.0,275.0,25.0,20.0,1445.0,1060.0,205.0,185.0,1.5,35.0,235.0,1055.0,2024,210.0,345.0,185.0,275.0,1060.0,35.0,235.0,16.166281755196305,108.54503464203233,0.3125,0.09523809523809534,0.0185185185185186,0.08823529411764697,0.07070707070707072
Rode Kruisbuurt,Neighbourhood,BU03636900,240.0,120.0,125.0,20.0,25.0,40.0,65.0,85.0,0.0,10.0,95.0,25.0,30.0,35.0,2.2,0.0,45.0,1025.0,2020,20.0,25.0,35.0,85.0,25.0,0.0,45.0,0.0,187.5,,,,,
Rode Kruisbuurt,Neighbourhood,BU03636900,235.0,110.0,120.0,25.0,15.0,45.0,65.0,85.0,5.0,5.0,90.0,25.0,30.0,30.0,2.2,10.0,45.0,1025.0,2021,25.0,15.0,30.0,85.0,25.0,10.0,45.0,42.5531914893617,191.48936170212767,0.25,-0.4,0.0,-0.1428571428571429,0.0
Rode Kruisbuurt,Neighbourhood,BU03636900,235.0,115.0,125.0,25.0,15.0,45.0,65.0,80.0,5.0,10.0,90.0,35.0,30.0,35.0,2.2,10.0,45.0,1025.0,2022,25.0,15.0,35.0,80.0,35.0,10.0,45.0,42.5531914893617,191.48936170212767,0.0,0.0,-0.05882352941176472,0.16666666666666674,0.3999999999999999
Rode Kruisbuurt,Neighbourhood,BU0363NH06,235.0,120.0,120.0,30.0,15.0,45.0,60.0,85.0,5.0,5.0,90.0,30.0,30.0,30.0,2.2,15.0,45.0,1025.0,2023,30.0,15.0,30.0,85.0,30.0,15.0,45.0,63.82978723404255,191.48936170212767,0.19999999999999996,0.0,0.0625,-0.1428571428571429,-0.1428571428571429
Rode Kruisbuurt,Neighbourhood,BU0363NH06,245.0,120.0,125.0,35.0,15.0,50.0,55.0,90.0,0.0,5.0,95.0,25.0,30.0,35.0,2.2,10.0,45.0,1025.0,2024,35.0,15.0,35.0,90.0,25.0,10.0,45.0,40.816326530612244,183.67346938775512,0.16666666666666674,0.0,0.05882352941176472,0.16666666666666674,-0.16666666666666663
Rode Kruisbuurt,Neighbourhood,BU03636900,235.0,110.0,120.0,25.0,15.0,45.0,65.0,85.0,5.0,5.0,90.0,25.0,30.0,30.0,2.2,10.0,45.0,1025.0,2025,25.0,15.0,30.0,85.0,25.0,10.0,45.0,42.5531914893617,191.48936170212767,-0.2857142857142857,0.0,-0.05555555555555558,-0.1428571428571429,0.0
Ruys de Beerenbrouckbuurt,Neighbourhood,BU0363FB03,6105.0,3100.0,3005.0,1330.0,830.0,1865.0,1380.0,700.0,70.0,40.0,2545.0,1090.0,420.0,1040.0,2.4,165.0,570.0,1067.0,2023,1330.0,830.0,1040.0,700.0,1090.0,165.0,570.0,27.027027027027028,93.36609336609337,,,,,
Ruys de Beerenbrouckbuurt,Neighbourhood,BU0363FB03,6130.0,3110.0,3025.0,1325.0,835.0,1875.0,1370.0,725.0,95.0,40.0,2505.0,1025.0,440.0,1045.0,2.4,145.0,585.0,1067.0,2024,1325.0,835.0,1045.0,725.0,1025.0,145.0,585.0,23.65415986949429,95.43230016313213,-0.003759398496240629,0.006024096385542244,0.03571428571428581,0.004807692307692291,-0.059633027522935755
Sarphatiparkbuurt,Neighbourhood,BU03632404,5005.0,2510.0,2490.0,370.0,625.0,2490.0,1055.0,460.0,45.0,25.0,3350.0,2165.0,800.0,380.0,1.5,50.0,225.0,1073.0,2020,370.0,625.0,380.0,460.0,2165.0,50.0,225.0,9.99000999000999,44.955044955044954,,,,,
Sarphatiparkbuurt,Neighbourhood,BU03632404,4945.0,2495.0,2450.0,340.0,655.0,2450.0,1015.0,485.0,35.0,25.0,3300.0,2110.0,835.0,360.0,1.5,60.0,200.0,1073.0,2021,340.0,655.0,360.0,485.0,2110.0,60.0,200.0,12.133468149646108,40.44489383215369,-0.08108108108108103,0.04800000000000004,0.05434782608695654,-0.052631578947368474,-0.025404157043879882
Sarphatiparkbuurt,Neighbourhood,BU03632404,4990.0,2470.0,2520.0,325.0,740.0,2425.0,1005.0,495.0,30.0,15.0,3375.0,2175.0,850.0,345.0,1.5,60.0,215.0,1073.0,2022,325.0,740.0,345.0,495.0,2175.0,60.0,215.0,12.024048096192384,43.08617234468938,-0.044117647058823484,0.12977099236641232,0.020618556701030855,-0.04166666666666663,0.0308056872037914
Sarphatiparkbuurt,Neighbourhood,BU0363KE04,5090.0,2515.0,2575.0,320.0,770.0,2495.0,1005.0,500.0,50.0,15.0,3445.0,2225.0,865.0,350.0,1.5,60.0,225.0,1073.0,2023,320.0,770.0,350.0,500.0,2225.0,60.0,225.0,11.787819253438114,44.20432220039293,-0.01538461538461533,0.04054054054054057,0.010101010101010166,0.01449275362318847,0.02298850574712641
Sarphatiparkbuurt,Neighbourhood,BU0363KE04,5180.0,2580.0,2605.0,320.0,815.0,2525.0,1005.0,515.0,25.0,15.0,3490.0,2265.0,870.0,360.0,1.5,55.0,215.0,1073.0,2024,320.0,815.0,360.0,515.0,2265.0,55.0,215.0,10.617760617760617,41.50579150579151,0.0,0.05844155844155852,0.030000000000000027,0.02857142857142847,0.01797752808988773
Sarphatiparkbuurt,Neighbourhood,BU03632404,4945.0,2495.0,2450.0,340.0,655.0,2450.0,1015.0,485.0,35.0,25.0,3300.0,2110.0,835.0,360.0,1.5,60.0,200.0,1073.0,2025,340.0,655.0,360.0,485.0,2110.0,60.0,200.0,12.133468149646108,40.44489383215369,0.0625,-0.19631901840490795,-0.058252427184465994,0.0,-0.06843267108167772
Sarphatistrook,Neighbourhood,BU03630801,2170.0,1185.0,990.0,185.0,255.0,895.0,625.0,215.0,20.0,5.0,1200.0,760.0,265.0,170.0,1.6,20.0,155.0,1018.0,2020,185.0,255.0,170.0,215.0,760.0,20.0,155.0,9.216589861751151,71.42857142857143,,,,,
Sarphatistrook,Neighbourhood,BU03630801,2155.0,1150.0,1010.0,190.0,280.0,880.0,595.0,215.0,25.0,10.0,1195.0,740.0,280.0,175.0,1.6,20.0,80.0,1018.0,2021,190.0,280.0,175.0,215.0,740.0,20.0,80.0,9.280742459396752,37.12296983758701,0.027027027027026973,0.0980392156862746,0.0,0.02941176470588225,-0.02631578947368418
Sarphatistrook,Neighbourhood,BU03630801,1940.0,950.0,985.0,175.0,330.0,760.0,455.0,220.0,25.0,5.0,1240.0,770.0,290.0,175.0,1.6,25.0,70.0,1018.0,2022,175.0,330.0,175.0,220.0,770.0,25.0,70.0,12.886597938144329,36.08247422680412,-0.07894736842105265,0.1785714285714286,0.023255813953488413,0.0,0.04054054054054057
Sarphatistrook,Neighbourhood,BU0363AJ03,1995.0,990.0,1005.0,175.0,355.0,795.0,440.0,230.0,25.0,10.0,1240.0,730.0,325.0,180.0,1.6,25.0,65.0,1018.0,2023,175.0,355.0,180.0,230.0,730.0,25.0,65.0,12.531328320802004,32.581453634085214,0.0,0.07575757575757569,0.045454545454545414,0.02857142857142847,-0.051948051948051965
Sarphatistrook,Neighbourhood,BU0363AJ03,1955.0,975.0,980.0,165.0,340.0,790.0,435.0,230.0,10.0,5.0,1265.0,800.0,295.0,175.0,1.5,15.0,70.0,1018.0,2024,165.0,340.0,175.0,230.0,800.0,15.0,70.0,7.672634271099745,35.80562659846547,-0.05714285714285716,-0.04225352112676062,0.0,-0.02777777777777779,0.09589041095890405
Sarphatistrook,Neighbourhood,BU03630801,2155.0,1150.0,1010.0,190.0,280.0,880.0,595.0,215.0,25.0,10.0,1195.0,740.0,280.0,175.0,1.6,20.0,80.0,1018.0,2025,190.0,280.0,175.0,215.0,740.0,20.0,80.0,9.280742459396752,37.12296983758701,0.1515151515151516,-0.17647058823529416,-0.06521739130434778,0.0,-0.07499999999999996
Scheepvaarthuisbuurt,Neighbourhood,BU03630401,740.0,360.0,375.0,55.0,125.0,290.0,165.0,105.0,5.0,5.0,470.0,295.0,125.0,55.0,1.6,0.0,15.0,1011.0,2020,55.0,125.0,55.0,105.0,295.0,0.0,15.0,0.0,20.27027027027027,,,,,
